job_id,job_title,company_name,company_rating,location,scraped_city,role_category,experience_raw,experience_min_yrs,experience_max_yrs,salary_raw,salary_min_lpa,salary_max_lpa,salary_disclosed,skills_required,skills_count,job_description,posted_date_raw,work_mode,company_size_bucket,job_url,data_source,scraped_at,salary_tier,experience_tier,is_senior,primary_city,skill_domain,salary_midpoint_lpa,days_since_posted,is_fresher_friendly,salary_negotiable
17653,Pre-Sales Business Analyst,People10,4.4,Bengaluru,Bangalore,Business Analyst,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,False,"IT services, Automation, Business Analyst, Bfsi, Artificial Intelligence, Agile, Healthcare, Presales",8,"Partner with sales teams on RFPs / RFIs/RFQs, contribute to sales strategies, and help ...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-pre-sales-business-analyst-people10-technosoft-private-limited-bengaluru-5-to-10-years-220825503124,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17654,Business Analyst - Personal Banking Client Management and Servicing,Embarkgcc Services,4.3,Bengaluru,Bangalore,Business Analyst,7-12 Yrs,7.0,12.0,Not Disclosed,0.0,0.0,False,"aml, cdd, software testing, workflow, anti money laundering, personal banking, business analysis, client servicing",8,Client Management and Servicing SVS . . Strong KYC(CDD / EDD) onboarding knowledge (CDD...,2 weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-personal-banking-client-management-and-servicing-embarkgcc-services-bengaluru-7-to-12-years-220526024720,naukri.com,2025-06-10,Undisclosed,Senior (6-8 Yrs),False,Bangalore,Business Intelligence,0.0,14.0,False,False
17655,Business Analyst - BI,Calpion Software Technologies Private Ltd,3.5,Bengaluru,Bangalore,Business Analyst,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,False,"System testing, Project management, Analytical, Process improvement, Agile, Software development life cycle, Project planning, JIRA",8,"Proficiency in requirement-gathering techniques, process modeling, and documentation",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-bi-calpion-software-technologies-private-ltd-bengaluru-2-to-5-years-201124501240,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17656,Functional Product Analyst - Business Analyst,The Omnihire,3.6,Bengaluru,Bangalore,Business Analyst,5-10 Yrs,5.0,10.0,Not Disclosed,0.0,0.0,False,"IT services, Loans, Forex, Simulation, Troubleshooting, MS Office, SDLC, Analytics",8,"Produce required SDLC (System Development Life Cycle) artifacts, including specificatio...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-functional-product-analyst-business-analyst-the-omnihire-bengaluru-5-to-10-years-200426500146,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17657,Executive- Business Analyst,Prudential Corporation Asia,3.6,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Business Analyst,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,False,"Business process, Health insurance, Legal compliance, Test planning, Continuous improvement, User acceptance testing, Analytics, Financial services",8,"Solicit, develop, and validate business requirement documentation through a clear under...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-executive-business-analyst-prudential-corporation-asia-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-4-years-200225501289,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),False,Kolkata,Business Intelligence,0.0,21.0,False,False
17658,Business Analyst Intern,Cvviz Softwares,3.6,Bengaluru,Bangalore,Business Analyst,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,False,"vendor management, project management, iso, business analysis, business development, auditing, networking, fintech",8,Willingness to work full-time onsite for the complete internship duration. Graduate / ...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-intern-cvviz-softwares-pvt-ltd-bengaluru-2-to-5-years-200126500718,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17659,Business Analyst BI,Calpion Software Technologies Private Ltd,3.5,Bengaluru,Bangalore,Business Analyst,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,False,"software development life cycle, project management, confluence, ms visio, documentation, process modeling, jira, Business analysis",8,About. Calpion is an 18-year-old Dallas-headquartered technology firm that offers cus...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-bi-calpion-software-technologies-private-ltd-bengaluru-2-to-5-years-191224503850,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17660,Business Analyst level II,Pantheon Inc,3.5,Bengaluru,Bangalore,Business Analyst,5-8 Yrs,5.0,8.0,Not Disclosed,0.0,0.0,False,"Procurement, Data analysis, Data validation, Process mapping, Budgeting, Information management, Management, Subject Matter Expert",8,"Bachelor s Degree in Information Management, Business, Economics, or related degreePrio...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-level-ii-pantheon-inc-bengaluru-5-to-8-years-191224501610,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17661,Business Analyst - 1,Elatech Intralogistics Solutions,1.3,Bengaluru,Bangalore,Business Analyst,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,False,"Engineering management, Business Analyst, Social media, Media research, Market research, Commerce, Routing, Research",8,"Research accounts, identify key players and generate interest Conducting market ...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-1-elatech-intralogistics-solutions-private-limited-bengaluru-3-to-8-years-191222501745,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17662,Salesforce Business Analyst,Diligent Corporation,3.6,Bengaluru,Bangalore,Business Analyst,3-8 Yrs,3.0,8.0,Not Disclosed,0.0,0.0,False,"Automation, C, Business Analyst, Data modeling, SAAS, Agile, Wellness, JIRA",8,"Partner with global stakeholders across APAC, EMEA, and US . Support internal testing a...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-salesforce-business-analyst-diligent-consulting-bengaluru-3-to-8-years-190226502586,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17663,ERP Business Analyst,Calderys India Refractories,4.1,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Business Analyst,2-6 Yrs,2.0,6.0,Not Disclosed,0.0,0.0,False,"Computer science, Business process, ERP, Business analysis, Analytical, Process improvement, SCM, Troubleshooting",8,"Bachelor s degree in Computer Science, Information Systems, Software Engineering, or a ...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-erp-business-analyst-calderys-india-refractories-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-190225502415,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),False,Kolkata,Business Intelligence,0.0,21.0,False,False
17664,Oracle Business Analyst Cloud (FDI),IBU Consulting,3.7,Bengaluru,Bangalore,Business Analyst,2-6 Yrs,2.0,6.0,Not Disclosed,0.0,0.0,False,"HDL, Data modeling, Business analytics, Cloud, PLSQL, Oracle Fusion, Oracle, Analytics",8,". hands-on experience in Oracle Fusion Data Intelligence (FDI), OTBI, BI Publisher, and...",3+ weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-oracle-business-analyst-cloud-fdi-ibu-consulting-bengaluru-2-to-6-years-181125504934,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17665,Business Analyst -Presales,People10,4.4,Bengaluru,Bangalore,Business Analyst,3-5 Yrs,3.0,5.0,Not Disclosed,0.0,0.0,False,"IT services, Automation, Business Analyst, Bfsi, Artificial Intelligence, Agile, Presales, Healthcare",8,"Partner with sales teams on RFPs / RFIs/RFQs, contribute to sales strategies, and help ...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-presales-people10-technosoft-private-limited-bengaluru-3-to-5-years-181125501563,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17666,Business Analyst Procurement,Rarr Technologies,4.2,Bengaluru,Bangalore,Business Analyst,5-9 Yrs,5.0,9.0,Not Disclosed,0.0,0.0,False,"Procurement, Business Analyst, Integration testing, UAT, Supplier management, Test cases, data mapping, SQL",8,4+ years experience as Business Analyst in Procurement domain (mandatory) . Strong hand...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-procurement-rarr-technologies-bengaluru-5-to-9-years-170426501023,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17667,Manager Business Analysis,Aspera Advisors,3.6,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Business Analyst,2-5 Yrs,2.0,5.0,Not Disclosed,0.0,0.0,False,"Business process, Due diligence, Networking, Analytical, Cash flow, M&A, Management, MS Office",8,Ideal Educational Qualification: Engineer (BE/ B Tech) + MBA (Finance) . Com/ M Com + M...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-manager-business-analysis-aspera-advisors-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-161123501084,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),True,Kolkata,Business Intelligence,0.0,21.0,False,False
17668,Business Analysis Professional,Diverse Lynx,3.4,Bengaluru,Bangalore,Business Analyst,2-6 Yrs,2.0,6.0,Not Disclosed,0.0,0.0,False,"Data analysis, Business Analyst, Business analysis, Project management, Manager Technology, System design, Business process analysis, Research",8,"We are looking for As a Business Analyst, you will analyze an organization and de...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analysis-professional-diverse-lynx-bengaluru-2-to-6-years-140525500712,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17669,Business Analyst - RPA,Fournxt,3.4,Bengaluru,Bangalore,Business Analyst,4-6 Yrs,4.0,6.0,Not Disclosed,0.0,0.0,False,"Process automation, Solution design, Technology consulting, Customer satisfaction, Artificial Intelligence, Standard operating procedures, Software development life cycle, Project planning",8,Problem solving issues that arise in the day-to-day running of RPA processes and provid...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-rpa-fournxt-bengaluru-4-to-6-years-130325503463,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17670,Executive- Business Analyst,Prudential,3.6,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Bangalore,Business Analyst,2-4 Yrs,2.0,4.0,Not Disclosed,0.0,0.0,False,"Business process, Health insurance, Legal compliance, Test planning, Continuous improvement, User acceptance testing, Analytics, Financial services",8,"Solicit, develop, and validate business requirement documentation through a clear under...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-executive-business-analyst-prudential-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-4-years-130225504811,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),False,Kolkata,Business Intelligence,0.0,21.0,False,False
17671,Business Analyst Intern,Sirma Business Consulting,2.4,Bengaluru,Bangalore,Business Analyst,1-6 Yrs,1.0,6.0,Not Disclosed,0.0,0.0,False,"project management, tableau, python, data analysis, communication skills, sql, Project, Business analysis",8,We are seeking a motivated and detail-oriented Business Analyst Intern to join our dyna...,3+ weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-business-analyst-intern-sirma-business-consulting-india-private-limited-bengaluru-1-to-6-years-130225502460,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,True,False
17672,Business Analyst Payments,Han Digital Solution,3.6,Bengaluru,Bangalore,Business Analyst,8-15 Yrs,8.0,15.0,Not Disclosed,0.0,0.0,False,"product development, mes, business analyst, communication skills, Development, Payments, Business analysis",7,Required Information . Required Technical Skill Set Capable to handle multiple stakehol...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-payments-han-digital-solution-bengaluru-8-to-15-years-120326503382,naukri.com,2025-06-10,Undisclosed,Senior (6-8 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17673,Loan SME Business Analyst,Idexcel,3.0,Bengaluru,Bangalore,Business Analyst,7-10 Yrs,7.0,10.0,Not Disclosed,0.0,0.0,False,"Business Analyst, Process documentation, Banking, Business analysis, Documentation, SME, Process",7,"Loan SME Business Analyst - Job Description | Idexcel"", jobdesc:[""Well experience in Lo...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-loan-sme-business-analyst-idexcel-technologies-pvt-ltd-bengaluru-7-to-10-years-111225504187,naukri.com,2025-06-10,Undisclosed,Senior (6-8 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17674,Salesforce Business Analyst,Diligent,3.0,Hybrid - Bengaluru,Bangalore,Business Analyst,3-6 Yrs,3.0,6.0,Not Disclosed,0.0,0.0,False,"Requirement Gathering, Requirement Analysis, Business Analysis, Salesforce, agile, SDLC, Requirements, Analysis",8,"Lead requirement discovery across Service Cloud, Sales Cloud and Experience Cloud, and ...",3+ weeks ago,Hybrid,Small/Startup (<100),https://www.naukri.com/job-listings-salesforce-business-analyst-diligent-bengaluru-3-to-6-years-110526002189,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17675,Business Analyst - 1,Mr. Cooper Group,4.0,Bengaluru,Bangalore,Business Analyst,4-6 Yrs,4.0,6.0,Not Disclosed,0.0,0.0,False,"Process design, Business improvement, loan servicing, Business Analyst, Project management, Cost reduction, Operations, User acceptance testing",8,"This individual relies on business experience, problem solving, and analytical skills t...",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-1-mr-cooper-group-bengaluru-4-to-6-years-110326504374,naukri.com,2025-06-10,Undisclosed,Mid (3-5 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17676,Business Analyst Credit Risk,Societe Generale Global Solution Centre,3.6,Bengaluru,Bangalore,Business Analyst,2-6 Yrs,2.0,6.0,Not Disclosed,0.0,0.0,False,"sql queries, bdd, software development, agile, agile methodology, communication skills, sql, Development",8,"Optimize the existing business processes by meeting expectations of stakeholders, Requi...",3+ weeks ago,On-site,Large (1000+),https://www.naukri.com/job-listings-business-analyst-credit-risk-societe-generale-global-solution-centre-bengaluru-2-to-6-years-110326502139,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
17677,Business Analyst / Product Manager,Mapps It Services,2.3,"Bengaluru, Bengaluru",Bangalore,Business Analyst,7-12 Yrs,7.0,12.0,Not Disclosed,0.0,0.0,False,"requirements, software development, product management, business process, use cases, business analysis, operational, gui",8,Utilize your experience in using enterprise- wide requirements definition and managemen...,3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-product-manager-mapps-it-services-pvt-ltd-bengaluru-bengaluru-7-to-12-years-091015500836,naukri.com,2025-06-10,Undisclosed,Senior (6-8 Yrs),True,Bangalore,Business Intelligence,0.0,21.0,False,False
17678,Business Analyst/process mapping,Clifyx Technology,3.3,Bengaluru,Bangalore,Business Analyst,1-3 Yrs,1.0,3.0,Not Disclosed,0.0,0.0,False,"Process mapping, Business Analyst, Business analysis, Billing, Banking, Vendor, microsoft, Stakeholder management",8,Precise Work Location* . Gurgaon / Bangalore Preferred (WFH) . Background check process...,3+ weeks ago,Remote,Small/Startup (<100),https://www.naukri.com/job-listings-business-analyst-process-mapping-clifyx-technology-bengaluru-1-to-3-years-080525504348,naukri.com,2025-06-10,Undisclosed,Junior (0-2 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,True,False
17679,Business Systems Analyst / Business Analyst,Han Digital Solution,3.6,Bengaluru,Bangalore,Business Analyst,7-17 Yrs,7.0,17.0,Not Disclosed,0.0,0.0,False,"Process mapping, Payment systems, Business Analyst, Corporate, Manager Technology, Workflow, Cash management, Gap analysis",8,"Experience in Global Transaction Banking (GTB), Cash Management, Payments, or Treasury",3+ weeks ago,On-site,Small/Startup (<100),https://www.naukri.com/job-listings-business-systems-analyst-business-analyst-han-digital-solution-bengaluru-7-to-17-years-080426503823,naukri.com,2025-06-10,Undisclosed,Senior (6-8 Yrs),False,Bangalore,Business Intelligence,0.0,21.0,False,False
